perkara_id;tanggal_putusan;jenis_perkara_nama;umur_p;umur_t;lama_pernikahan_bulan;faktor;kecamatan_p;kabupaten_p;kecamatan_t;kabupaten_t
27499;23/03/2021;Cerai Gugat;29;30;43;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo Kabupaten Sidoarjo (Rumah Orangtua Penggugat/Pak Zainur Rohim);Kabupaten Sidoarjo (Rumah Orangtua Penggugat/Pak Zainur Rohim);Kecamatan Krian Kabupaten Sidoarjo (Rumah Orangtua Tergugat/Pak Glendang);Kabupaten Sidoarjo (Rumah Orangtua Tergugat/Pak Glendang)
27500;23/03/2021;Cerai Talak;51;46;318;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;"Kabupaten Sidoarjo 
(Alamat Sekarang) Dusun Besuk";Sukodono;Kabupaten Sidoarjo
27256;23/03/2021;Cerai Talak;40;32;187;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten Sidoarjo;Kecamatan Balongbendo;Kabupaten Sidoarjo
27513;23/03/2021;Cerai Talak;44;42;248;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;"Kabupaten Sidoarjo 
(Alamat Sekarang) Jalan Raya Suko Legok";Kecamatan Gedangan;Kabupaten Sidoarjo
27007;23/03/2021;Cerai Talak;38;;86;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kab. Sidoarjo;Selaparang;Kabupaten Sidoarjo. Sekarang berdomisili di Jalan Lely No.11 Karang Taruna
27265;23/03/2021;Cerai Gugat;42;42;188;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kabupaten Sidoarjo;Kecamatan Gedangan;Kabupaten Sidoarjo
25994;23/03/2021;Cerai Talak;28;27;26;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krembung Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Krembung Kabupaten Sidoarjo;Kabupaten Sidoarjo
27566;23/03/2021;Cerai Talak;21;21;9;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu Kabupaten  Sidoarjo.;Kabupaten  Sidoarjo.;Kecamatan Wonoayu  Kabupaten Sidoarjo.;Kabupaten Sidoarjo.
27581;23/03/2021;Cerai Talak;29;;103;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong;Kab. Sidoarjo;Kecamatan Tanggulangin;Kab. Sidoarjo
27582;23/03/2021;Cerai Gugat;39;35;149;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kab. Sidoarjo;Candi;Kab. Sidoarjo
26050;23/03/2021;Cerai Gugat;27;32;77;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo Sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas
27075;23/03/2021;Cerai Talak;35;31;179;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati Kabupaten Sidoarjo. (Rumah Orangtua Pemohon);Kabupaten Sidoarjo. (Rumah Orangtua Pemohon);Kecamatan Sidoarjo Kabupaten Sidoarjo (Rumah orangtua Termohon);Kabupaten Sidoarjo (Rumah orangtua Termohon)
27596;23/03/2021;Cerai Talak;43;37;261;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
27597;23/03/2021;Cerai Gugat;20;23;24;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;"Kabupaten Sidoarjo;";Kecamatan Krian;Kabupaten Sidoarjo
27599;23/03/2021;Cerai Gugat;22;33;28;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong;Kabupaten Sidoarjo;Kecamatan Tanggulangin;Kabupaten Sidoarjo
26109;23/03/2021;Cerai Gugat;48;34;124;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kabupaten Sidoarjo;Kecamatan Tulangan;Kabupaten Sidoarjo
27392;24/03/2021;Cerai Gugat;38;;217;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
27660;24/03/2021;Cerai Gugat;35;35;97;Peselisihan dan Pertengkaran Terus Menerus;Kec. Sukodono Kab. Sidoarjo;Kab. Sidoarjo;Kec. Sukodono Kab. Sidoarjo saat ini berada Pesona Buduran Blok G3 No. 27 Desa Sidokepung Kec. Buduran Kab. Sidoarjo;Kab. Sidoarjo saat ini berada Pesona Buduran Blok G3 No. 27 Desa Sidokepung Kec. Buduran Kab. Sidoarjo
27415;24/03/2021;Cerai Gugat;34;;28;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kab. Sidoarjo;Kesamben;Kab. Jombang
27421;24/03/2021;Cerai Gugat;20;;36;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kabupaten Sidoarjo.;Kecamatan Gedangan;Kabupaten Sidoarjo
27511;24/03/2021;Cerai Gugat;31;37;122;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo
27515;24/03/2021;Cerai Gugat;23;29;248;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kab. Sidoarjo;Kecamatan Krian;Kab. Sidoarjo
27516;24/03/2021;Cerai Talak;44;37;257;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo dan  sekarang diPerumahan Puri Bagus A1 No.2 Desa  Sedenganmijen Kecamatan Krian Kabupaten Sidoarjo;Kecamatan Krian;Kabupaten Sidoarjo. tinggal di rumah  kost (Ibu Martini)
27520;24/03/2021;Cerai Gugat;42;43;31;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;"Kabupaten Sidoarjo
(Alamat Sekarang)";Kecamatan Gedangan;Kabupaten Sidoarjo (Sebelah Warkop)
27521;24/03/2021;Cerai Gugat;39;47;218;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik Kabupaten Sidoarjo (Rumah Penggugat dan Tergugat);Kabupaten Sidoarjo (Rumah Penggugat dan Tergugat);Kecamatan Tarik Kabupaten Sidoarjo (Rumah Penggugat dan Tergugat);Kabupaten Sidoarjo (Rumah Penggugat dan Tergugat)
27525;24/03/2021;Cerai Gugat;37;38;194;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;"Kabupaten Sidoarjo  
(Alamat Sekarang) Perumahan Tambakrejo Indah Jalan Ikan Arwana Blok T-11";Kecamatan Waru;Kabupaten Sidoarjo
27532;24/03/2021;Cerai Gugat;21;27;31;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kab. Sidoarjo;Kecamatan Krian;Kab. Sidoarjo
27533;24/03/2021;Cerai Gugat;27;23;15;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;Kab. Sidoarjo;Kecamatan Tulangan;Kab. Sidoarjo
25998;24/03/2021;Cerai Gugat;32;33;95;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kabupaten Sidoarjo.;Kecamatan Sukodono;Kabupaten Sidoarjo. Sekarang tidak diketahui keberadaannya
25999;24/03/2021;Cerai Gugat;43;44;237;Meninggalkan Salah Satu Pihak;Kecamatan Sidoarjo;Kabupaten Sidoarjo.;Kecamatan Sidoarjo;Kabupaten Sidoarjo. Sekarang tidak diketahui keberadaannya.
27031;24/03/2021;Cerai Gugat;53;53;46;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo sekarang tinggal di Kos Azahra Jl. Bluru Kidul no. 42;Kecamatan Sidoarjo;Kabupaten Sidoarjo
27302;24/03/2021;Cerai Talak;48;33;62;Peselisihan dan Pertengkaran Terus Menerus;Kec.Candi Kab. Sidoarjo saat ini berada di PT. Shou Fong Lastindo Jl. Raya Surabaya-Bojonegoro Ds. Prayungan RT.01 RW. 02 Kec.Sumberrejo Kab. Bojonegoro;Kab. Sidoarjo saat ini berada di PT. Shou Fong Lastindo Jl. Raya Surabaya-Bojonegoro Ds. Prayungan RT.01 RW. 02 Kec.Sumberrejo Kab. Bojonegoro;Kec. Candi Kab. Sidoarjo;Kab. Sidoarjo
26030;24/03/2021;Cerai Gugat;34;39;240;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kabupaten Sidoarjo;Kecamatan Tulangan;Kabupaten Sidoarjo
26798;24/03/2021;Cerai Talak;28;26;60;Peselisihan dan Pertengkaran Terus Menerus;Karangbinangun;Kab. Lamongan;Kecamatan Sedati;Kab. Sidoarjo
27315;24/03/2021;Cerai Talak;25;24;59;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten Sidoarjo;Kecamatan Tarik;Kabupaten Sidoarjo
26040;24/03/2021;Cerai Gugat;48;54;342;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Porong Kabupaten Sidoarjo namun sekarang tidak diketahui keberadaannya baik di dalam maupun di luar Wilayah Negara Kesatuan Republik Indonesia;Kabupaten Sidoarjo namun sekarang tidak diketahui keberadaannya baik di dalam maupun di luar Wilayah Negara Kesatuan Republik Indonesia
26047;24/03/2021;Cerai Talak;33;37;30;Peselisihan dan Pertengkaran Terus Menerus;" Jebug Rt/Rw 019/005 Ds, Cangkringsari
    Kec Sukodono Kabupaten Sidoarjo / jawaTimur";Kabupaten Sidoarjo / jawaTimur; Balong bendo Kab, Sidoarjo;"Kabupaten Jombang /Jawa Timur
Tempat tinggal sekarang"
26053;24/03/2021;Cerai Gugat;38;38;176;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo
27625;24/03/2021;Cerai Gugat;34;36;64;Peselisihan dan Pertengkaran Terus Menerus;Dsn. Dukuhsari Rt/Rw 004/003 Janti Mojoagung Jombang;Dsn. Dukuhsari Rt/Rw 004/003 Janti Mojoagung Jombang;"Perumtas III Blok M 7 No 22 Rt/Rw. 034/008 Kepuh Kemiri
  Tulangan Sidoarjo";"Perumtas III Blok M 7 No 22 Rt/Rw. 034/008 Kepuh Kemiri
  Tulangan Sidoarjo"
26110;24/03/2021;Cerai Gugat;36;42;91;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo Sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas
27390;24/03/2021;Cerai Talak;29;29;105;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran;Kab. Sidoarjo Jawa Timur;Kec. Buduran; Sidoarjo
26112;25/03/2021;Cerai Gugat;32;31;48;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
26115;25/03/2021;Cerai Gugat;40;44;211;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;"Kabupaten Sidoarjo.
Alamat Sekarang
Jalan Masjid Abu Bakar";Kecamatan Waru;Kabupaten Sidoarjo
23301;25/03/2021;Cerai Gugat;48;51;312;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin Kabupaten Sidaorjo;Kabupaten Sidaorjo;Kecamatan Tanggulangin Kabupaten Sidaorjo.;Kabupaten Sidaorjo.
27654;25/03/2021;Cerai Talak;30;24;92;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo;Kecamatan Prambon;Kabupaten Sidoarjo
27666;25/03/2021;Cerai Gugat;29;36;78;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo
27669;25/03/2021;Cerai Gugat;26;33;69;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran;Kabupaten Sidoarjo;Kecamatan Buduran;Kabupaten Sidoarjo
27158;25/03/2021;Cerai Talak;34;30;106;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Sukodono Kabupaten Sidoarjo;Kabupaten Sidoarjo
27670;25/03/2021;Cerai Gugat;18;18;20;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin Kabupaten Sidoarjo (Rumah Orang Tua Penggugat);Kabupaten Sidoarjo (Rumah Orang Tua Penggugat);Kecamatan Tanggulangin Kabupaten Sidoarjo (Orang Tua Tergugat);Kabupaten Sidoarjo (Orang Tua Tergugat)
27678;25/03/2021;Cerai Gugat;26;22;67;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo
26657;25/03/2021;Cerai Gugat;40;46;220;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Balongbendo Kabupaten Sidoarjo;Kabupaten Sidoarjo
27684;25/03/2021;Cerai Gugat;25;24;8;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kab. Sidoarjo;Kecamatan Wonoayu;Kab. Sidoarjo
27197;25/03/2021;Cerai Talak;42;;253;Kekerasan Dalam Rumah Tangga;Kecamatan Taman;Kab. Sidoarjo;Kecamatan Krian;Kab. Sidoarjo
27455;25/03/2021;Cerai Talak;37;28;16;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo
26962;25/03/2021;Cerai Talak;28;27;102;Ekonomi;Kecamatan Buduran;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
27218;25/03/2021;Cerai Gugat;41;49;258;Meninggalkan Salah Satu Pihak;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Bangil;Kabupaten Pasuruan
26745;25/03/2021;Cerai Gugat;34;37;206;Meninggalkan Salah Satu Pihak;Sidoarjo;Kab. Sidoarjo;Babat Supat;Kab. Musi Banyu Asin
25991;25/03/2021;Cerai Gugat;61;68;59;Peselisihan dan Pertengkaran Terus Menerus;"Kecamatan Sidoarjo Kabupaten Sidoarjo
(Alamat Sekarang) Dusun Sumput RT. 003 RW. 002 Desa Sumput Kecamatan Sidoarjo Kabupaten Sidoarjo  (Kos Ibu Sri Bibid)";"Kabupaten Sidoarjo
(Alamat Sekarang) Dusun Sumput RT. 003 RW. 002 Desa Sumput Kecamatan Sidoarjo Kabupaten Sidoarjo  (Kos Ibu Sri Bibid)";Kecamatan Sidoarjo Kabupaten Sidoarjo  Sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas;Kabupaten Sidoarjo  Sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas
26008;25/03/2021;Cerai Gugat;37;;210;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kab. Sidoarjo;Kecamatan Taman;Kab. Sidoarjo
27297;25/03/2021;Cerai Gugat;25;25;67;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Sanankulon;Kabupaten Blitar
26021;25/03/2021;Cerai Gugat;48;48;248;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten SidoarjoDusun Balonggayam;Kecamatan Balongbendo;Kabupaten Sidoarjo
27050;25/03/2021;Cerai Gugat;37;39;225;Peselisihan dan Pertengkaran Terus Menerus;Kec.Sedati;Kabupaten Sidoarjo;Kec. Waru;Kabupaten Sidoarjo.
27306;25/03/2021;Cerai Gugat;42;45;269;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidaoarjo;Kecamatan Taman;Kabupaten Sidaoarjo
27577;25/03/2021;Cerai Gugat;43;53;287;Peselisihan dan Pertengkaran Terus Menerus;Kec. Krian;Kabupaten Sidoarjo;Kec. Krian;Kabupaten Sidoarjo
27578;25/03/2021;Cerai Talak;46;45;346;Meninggalkan Salah Satu Pihak;Kec. Sukodono;Kabupaten Sidoarjo;Kecamatan Wonoayu Kabupaten Sidoarjo;Kabupaten Sidoarjo
27579;25/03/2021;Cerai Gugat;27;27;64;Peselisihan dan Pertengkaran Terus Menerus;Kec. Taman;Kabupaten Sidoarjo;Kec.Taman;Kabupaten Sidoarjo
26048;25/03/2021;Cerai Talak;37;24;83;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran;"Kabupaten Sidoarjo
(Alamat Sekarang) Puri Sampurno Blok EE No.24";Kecamatan Waru;"Kabupaten Sidoarjo
Sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas"
27585;25/03/2021;Cerai Gugat;33;;82;Meninggalkan Salah Satu Pihak;Kecamatan Taman;Kab. Sidoarjo;Landasan Ulin;Kota Banjarbaru
27332;25/03/2021;Cerai Gugat;26;;71;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kab. Sidoarjo;Candi;Kab. Sidoarjo
26066;25/03/2021;Cerai Gugat;51;57;362;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo kab. Sidoarjo.;Kabupaten  Sidoarjo. Dan/ sekarang tinggal di Jl. Raya Bluru Kidul No. 15 RT 01 Rw 01 Desa/Kel. Bluru Kecamatan Sidoarjo kab. Sidoarjo.;Kec. Sedati Kab. Sidoarjo;Kab. Sidoarjo
26067;25/03/2021;Cerai Gugat;23;24;39;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Buduran Kabupaten Sidoarjo dan sekarang tidak diketahui keberadaannya baik di dalam maupun di luar wilayah Negara Kesatuan Republik Indonesia;Kabupaten Sidoarjo dan sekarang tidak diketahui keberadaannya baik di dalam maupun di luar wilayah Negara Kesatuan Republik Indonesia
27348;25/03/2021;Cerai Gugat;31;36;106;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Tulangan;Kabupaten Sidoarjo
27093;25/03/2021;Cerai Talak;39;;206;Ekonomi;Kecamatan Buduran;Kabupaten Sidoarjo.;Kecamatan Buduran;Kabupaten Sidoarjo.
27606;25/03/2021;Cerai Talak;38;43;207;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono Kabupaten  Sidoarjo.;Kabupaten  Sidoarjo.;Kecamatan Sukodono  Kabupaten Sidoarjo.;Kabupaten Sidoarjo.
26074;25/03/2021;Cerai Gugat;39;39;223;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo;Kecamatan Balongbendo;Kabupaten Sidoarjo
27610;25/03/2021;Cerai Gugat;37;46;226;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman Kabupaten Sidoarjo (Rumah Orangtua Penggugat);Kabupaten Sidoarjo (Rumah Orangtua Penggugat);Kecamatan Sukodono Kabupaten Sidoarjo (Rumah Orangtua Tergugat);Kabupaten Sidoarjo (Rumah Orangtua Tergugat)
25836;25/03/2021;Cerai Gugat;42;35;124;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru Kabupaten Sidoarjo (Rumah Orangtua Penggugat);Kabupaten Sidoarjo (Rumah Orangtua Penggugat);Kecamatan Waru Kabupaten Sidoarjo;Kabupaten Sidoarjo
27636;25/03/2021;Cerai Gugat;38;38;76;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kab. Sidoarjo;Kecamatan Taman;Kab. Sidoarjo
27646;25/03/2021;Cerai Talak;32;30;47;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;"Kabupaten Sidoarjo 
(Alamat Sekarang) Desa Waung";Kecamatan Taman;Kabupaten Sidoarjo
27757;26/03/2021;Cerai Gugat;25;28;94;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kabupaten Sidoarjo;Kecamatan Krembung;Kabupaten Sidoarjo
27816;26/03/2021;Cerai Talak;32;33;8;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo
27821;26/03/2021;Cerai Gugat;24;33;101;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krembung;Kabupaten Sidoarjo.;Kecamatan Krembung;Kabupaten Sidoarjo
27844;26/03/2021;Cerai Gugat;52;37;78;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kab. Sidoarjo;Kecamatan Wonoayu;Kab. Sidoarjo
27851;26/03/2021;Cerai Gugat;38;;234;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kab. Sidoarjo;Kecamatan Wonoayu;Kab. Sidoarjo
27136;29/03/2021;Cerai Gugat;40;48;238;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo;Kecamatan Tanggulangin;Kabupaten Sidoarjo
27142;29/03/2021;Cerai Talak;48;;319;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Prambon;Kabupaten Sidoarjo
27672;29/03/2021;Cerai Gugat;56;64;450;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
27673;29/03/2021;Cerai Gugat;35;38;115;Ekonomi;Kecamatan  Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
26151;29/03/2021;Cerai Gugat;38;42;226;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;"Kabupaten Sidoarjo 
Sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas"
27687;29/03/2021;Cerai Gugat;33;36;103;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;"Kabupaten Sidoarjo
(Alamat Sekarang) Dusun Tambak Watu";Kecamatan Krian;Kabupaten Sidoarjo
26412;29/03/2021;Cerai Talak;31;29;156;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kab. Sidoarjo;Kecamatan Gedangan;Kab. Sidoarjo
27181;29/03/2021;Cerai Gugat;36;38;170;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kab. Sidoarjo;Tanjungsari;Kab. Sumedang
27695;29/03/2021;Cerai Gugat;40;40;236;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;"Kabupaten Sidoarjo
(Alamat Sekarang) Dusun Kemasan";Kecamatan Wonoayu;Kabupaten Sidoarjo
26167;29/03/2021;Cerai Gugat;24;26;22;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo;Kecamatan Balongbendo;Kabupaten Sidoarjo
27705;29/03/2021;Cerai Gugat;23;28;48;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Sukodono;Kabupaten Sidoarjo (Rumah Bpk. MARTONO).
27708;29/03/2021;Cerai Gugat;29;32;45;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Gedangan Kabupaten Sidoarjo;Kabupaten Sidoarjo
27711;29/03/2021;Cerai Talak;71;40;21;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo.;Kecamatan Tanggulangin;Kabupaten Sidoarjo.
27457;29/03/2021;Cerai Gugat;43;48;156;Ekonomi;Kecamatan Tarik;Kabupaten Sidoarjo;Kecamatan Gedeg;Kabupaten Mojokerto
27459;29/03/2021;Cerai Gugat;0;;246;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
26185;29/03/2021;Cerai Gugat;27;26;35;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati Kabupaten  Sidoarjo.;Kabupaten  Sidoarjo.;Kec. Sedati;Kab. Sidoarjo. Dan/ sekarang Tidak diketahui tempat tinggalnya baik di dalam maupun diluar Republik Indonesia
27723;29/03/2021;Cerai Gugat;30;38;63;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krembung;Kabupaten Sidoarjo;Kecamatan Gedangan;Kabupaten Sidoarjo
27727;29/03/2021;Cerai Gugat;26;28;43;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo (Kos Bapak Bagio)
27476;29/03/2021;Cerai Gugat;35;;51;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kab. Sidoarjo;Sidoarjo;Kab. Sidoarjo
27477;29/03/2021;Cerai Gugat;38;56;168;Peselisihan dan Pertengkaran Terus Menerus;Kec.Sidoarjo  Kab.Sidoarjo;Kab.Sidoarjo;Kec.Sidoarjo  Kab.Sidoarjo saat ini berada di rumah Ibu Dian Wulandari Jl. Kates No. 21 RT. 05 RW. 02 Tambaksari Kota Surabaya;Kab.Sidoarjo saat ini berada di rumah Ibu Dian Wulandari Jl. Kates No. 21 RT. 05 RW. 02 Tambaksari Kota Surabaya
27485;29/03/2021;Cerai Gugat;29;38;113;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon  Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Tambaksari;Kota
27486;29/03/2021;Cerai Gugat;35;42;224;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kabupaten Sidoarjo;Kecamatan Nguling;Kabupaten Pasuruan
27487;29/03/2021;Cerai Talak;57;48;65;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Purwodadi;Kabupaten Pasuruan
26209;29/03/2021;Cerai Gugat;27;28;43;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten Sidoarjo;Kecamatan Tarik;Kabupaten Sidoarjo
26210;29/03/2021;Cerai Talak;47;45;249;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Candi;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo Sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas
25699;29/03/2021;Cerai Gugat;26;30;83;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo.;Kecamatan Prambon;Kabupaten Sidoarjo
27251;29/03/2021;Cerai Gugat;49;50;325;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru Kabupaten Sidoarjo (Rumah Penggugat dan Tergugat);Kabupaten Sidoarjo (Rumah Penggugat dan Tergugat);Kecamatan Waru Kabupaten Sidoarjo (Rumah Penggugat dan Tergugat);Kabupaten Sidoarjo (Rumah Penggugat dan Tergugat)
27537;29/03/2021;Cerai Gugat;32;33;114;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kab. Sidoarjo;Kutorejo;Kab. Mojokerto
26267;29/03/2021;Cerai Gugat;23;23;20;Ekonomi;Kecamatan Candi Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Candi Kabupaten Sidoarjo dan sekarang tidak diketahui keberadaannya baik di dalam maupun di luar wilayah Republik Indonesia;Kabupaten Sidoarjo dan sekarang tidak diketahui keberadaannya baik di dalam maupun di luar wilayah Republik Indonesia
